code, time total, length, date, time, uri, method, serverType
200, 154, 655, 29.04.2020, 18:26:35, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 172, 699, 29.04.2020, 18:26:35, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 264, 2901, 29.04.2020, 18:26:35, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636, get, soliot
200, 260, 1346, 29.04.2020, 18:26:35, https://18.184.222.58:8443/things, get, soliot
201, 195, 7, 29.04.2020, 18:26:35, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, soliot
200, 148, 574, 29.04.2020, 18:26:36, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest.ttl, get, soliot
200, 180, 2, 29.04.2020, 18:26:36, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest.ttl, delete, soliot
201, 188, 7, 29.04.2020, 18:26:36, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, put, soliot
200, 179, 574, 29.04.2020, 18:26:36, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, get, soliot
200, 206, 2, 29.04.2020, 18:26:37, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, delete, soliot
