code, time total, length, date, time, uri, method, serverType
200, 148, 655, 29.04.2020, 18:26:59, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 180, 699, 29.04.2020, 18:26:59, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 289, 2901, 29.04.2020, 18:26:59, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636, get, soliot
200, 290, 1346, 29.04.2020, 18:26:59, https://18.184.222.58:8443/things, get, soliot
201, 205, 7, 29.04.2020, 18:27:00, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, soliot
200, 152, 574, 29.04.2020, 18:27:00, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest.ttl, get, soliot
200, 247, 2, 29.04.2020, 18:27:00, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest.ttl, delete, soliot
201, 182, 7, 29.04.2020, 18:27:00, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, put, soliot
200, 183, 574, 29.04.2020, 18:27:00, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, get, soliot
200, 186, 2, 29.04.2020, 18:27:01, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, delete, soliot
